playerID,yearID,stint,teamID,lgID,POS,G,GS,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR
villaca01,2012,1,TOR,AL,P,38,16,376,7,11,0,0,,,,,
villape01,2012,1,CIN,NL,P,1,0,3,0,0,0,0,,,,,
vinceni01,2012,1,SDN,NL,P,27,0,79,1,3,0,0,,,,,
vittejo01,2012,1,CHN,NL,3B,29,24,593,9,41,4,4,,,,,
vizquom01,2012,1,TOR,AL,1B,2,0,15,6,0,0,0,,,,,
vizquom01,2012,1,TOR,AL,2B,24,18,492,32,52,0,13,,,,,
vizquom01,2012,1,TOR,AL,3B,18,9,335,10,31,3,3,,,,,
vizquom01,2012,1,TOR,AL,OF,1,0,2,0,0,0,0,,,,,
vizquom01,2012,1,TOR,AL,SS,10,9,219,10,20,0,3,,,,,
vogelry01,2012,1,SFN,NL,P,31,31,569,6,20,0,3,,,,,
vogtst01,2012,1,TBA,AL,C,7,1,51,19,2,0,0,0,,0,1,
vogtst01,2012,1,TBA,AL,OF,2,0,9,1,0,0,0,,,,,
volqued01,2012,1,SDN,NL,P,32,32,548,9,18,0,1,,,,,
volstch01,2012,1,CHN,NL,P,21,21,334,4,21,1,2,,,,,
vottojo01,2012,1,CIN,NL,1B,109,109,2907,850,116,6,69,,,,,
wadeco01,2012,1,NYA,AL,P,39,0,117,2,3,1,0,,,,,
wainwad01,2012,1,SLN,NL,P,32,32,596,15,19,1,2,,,,,
waldejo01,2012,1,LAA,AL,P,45,0,117,1,3,0,0,,,,,
waldrky01,2012,1,MIN,AL,P,17,0,64,3,7,0,2,,,,,
walkene01,2012,1,PIT,NL,2B,125,124,3206,234,361,9,76,,,,,
wallabr01,2012,1,HOU,NL,1B,58,54,1399,455,39,7,41,,,,,
wallabr01,2012,1,HOU,NL,3B,8,5,148,2,8,2,3,,,,,
walljo02,2012,1,LAN,NL,P,7,0,17,0,1,0,0,,,,,
waltepj01,2012,1,MIN,AL,P,12,12,185,5,7,1,1,,,,,
wangch01,2012,1,WAS,NL,P,10,5,97,2,8,0,2,,,,,
warread01,2012,1,NYA,AL,P,1,1,7,0,0,0,0,,,,,
watsoto01,2012,1,PIT,NL,P,68,0,160,1,8,2,0,,,,,
weaveje02,2012,1,LAA,AL,P,30,30,566,12,14,0,4,,,,,
webbry01,2012,1,MIA,NL,P,65,0,181,5,1,1,0,,,,,
weberth01,2012,1,DET,AL,P,2,0,12,0,1,0,0,,,,,
weeksje01,2012,1,OAK,AL,2B,113,112,3041,181,293,11,63,,,,,
weeksri01,2012,1,MIL,NL,2B,152,152,4033,236,374,16,78,,,,,
weilaky01,2012,1,HOU,NL,P,3,3,53,1,0,2,0,,,,,
wellsca01,2012,1,SEA,AL,OF,87,74,2082,151,8,0,2,,,,,
wellski01,2012,1,SDN,NL,P,7,7,112,2,2,1,0,,,,,
wellsra01,2012,1,CHN,NL,P,12,4,86,2,7,0,0,,,,,
wellsve01,2012,1,LAA,AL,OF,74,65,1767,137,0,1,0,,,,,
wernean01,2012,1,SDN,NL,P,8,8,121,0,3,1,1,,,,,
werthja01,2012,1,WAS,NL,OF,79,79,2076,166,4,1,1,,,,,
westbja01,2012,1,SLN,NL,P,28,28,524,12,43,5,1,,,,,
wheelda01,2012,1,CLE,AL,P,12,0,37,1,0,0,0,,,,,
wheelry01,2012,1,ARI,NL,1B,4,2,60,21,1,0,1,,,,,
wheelry01,2012,1,ARI,NL,3B,23,21,579,11,36,2,4,,,,,
whiteal01,2012,1,COL,NL,P,23,20,294,8,20,2,0,,,,,
whiteel03,2012,1,SFN,NL,C,11,3,111,32,5,0,0,0,,2,3,
wielajo01,2012,1,SDN,NL,P,5,5,83,2,2,0,0,,,,,
wietema01,2012,1,BAL,AL,C,134,132,3566,994,52,10,7,5,,51,32,
wiggity01,2012,1,PHI,NL,1B,71,49,1414,421,38,4,34,,,,,
wiggity01,2012,1,PHI,NL,3B,22,21,527,10,30,8,3,,,,,
wiggity01,2012,1,PHI,NL,OF,7,7,144,13,0,0,0,,,,,
wilheto01,2012,1,SEA,AL,P,73,0,238,4,8,2,0,,,,,
wilkad01,2012,1,DET,AL,P,3,3,33,0,2,0,0,,,,,
willije02,2012,1,LAA,AL,P,32,15,413,12,17,0,2,,,,,
willijo03,2012,1,MIN,AL,OF,119,118,3083,237,6,4,2,,,,,
wilsobo02,2012,1,LAA,AL,1B,4,0,23,10,2,0,1,,,,,
wilsobo02,2012,1,LAA,AL,C,72,58,1505,420,32,4,6,2,,45,18,
wilsobr01,2012,1,SFN,NL,P,2,0,6,0,0,0,0,,,,,
wilsocj01,2012,1,LAA,AL,P,34,34,607,7,33,2,0,,,,,
wilsoja02,2012,1,ATL,NL,2B,2,1,27,1,5,1,1,,,,,
wilsoja02,2012,1,ATL,NL,SS,29,13,432,21,49,1,14,,,,,
wilsoju10,2012,1,PIT,NL,P,8,0,14,0,1,0,0,,,,,
wisede01,2012,1,NYA,AL,OF,53,15,569,35,2,1,0,,,,,
wisede01,2012,1,NYA,AL,P,1,0,2,0,0,0,0,,,,,
wisede01,2012,2,CHA,AL,OF,45,38,1033,90,2,0,0,,,,,
wisede01,2012,2,CHA,AL,P,1,0,3,0,0,0,0,,,,,
wolfra02,2012,1,MIL,NL,P,25,24,427,6,35,0,3,,,,,
wolfra02,2012,2,BAL,AL,P,5,2,46,0,3,0,1,,,,,
woodke02,2012,1,CHN,NL,P,10,0,26,1,1,0,0,,,,,
woodtr01,2012,1,CHN,NL,P,26,26,468,10,22,2,1,,,,,
worleva01,2012,1,PHI,NL,P,23,23,399,4,22,1,2,,,,,
worthda01,2012,1,DET,AL,2B,31,22,600,36,50,1,13,,,,,
worthda01,2012,1,DET,AL,3B,5,0,36,0,1,0,0,,,,,
worthda01,2012,1,DET,AL,SS,3,2,42,2,7,0,3,,,,,
wrighda03,2012,1,NYN,NL,3B,155,155,4045,107,267,10,20,,,,,
wrighda03,2012,1,NYN,NL,SS,1,0,18,0,2,0,0,,,,,
wrighja01,2012,1,LAN,NL,P,66,0,203,9,10,5,1,,,,,
wrighwe01,2012,1,HOU,NL,OF,1,0,0,0,0,0,0,,,,,
wrighwe01,2012,1,HOU,NL,P,77,0,157,5,10,1,1,,,,,
youklke01,2012,1,BOS,AL,1B,13,12,271,81,9,0,12,,,,,
youklke01,2012,1,BOS,AL,3B,33,29,744,20,52,3,3,,,,,
youklke01,2012,2,CHA,AL,1B,13,2,105,36,0,0,8,,,,,
youklke01,2012,2,CHA,AL,3B,78,78,1939,42,125,6,17,,,,,
youngch03,2012,1,NYN,NL,P,20,20,345,6,8,1,0,,,,,
youngch04,2012,1,ARI,NL,OF,87,84,2175,201,4,2,1,,,,,
youngde03,2012,1,DET,AL,OF,31,29,679,35,1,2,0,,,,,
younger03,2012,1,COL,NL,OF,34,28,734,64,0,0,0,,,,,
youngma02,2012,1,DET,AL,2B,2,0,12,1,1,0,1,,,,,
youngma02,2012,1,DET,AL,OF,4,1,46,7,0,0,0,,,,,
youngmi02,2012,1,TEX,AL,1B,41,40,1089,358,24,2,37,,,,,
youngmi02,2012,1,TEX,AL,2B,16,14,372,24,31,2,8,,,,,
youngmi02,2012,1,TEX,AL,3B,25,25,645,18,38,2,3,,,,,
youngmi02,2012,1,TEX,AL,SS,4,4,99,6,6,0,0,,,,,
zagurmi01,2012,1,ARI,NL,P,45,0,112,0,6,0,0,,,,,
zambrca01,2012,1,MIA,NL,P,35,20,397,12,18,2,2,,,,,
zieglbr01,2012,1,ARI,NL,P,77,0,206,3,21,1,2,,,,,
zimmejo02,2012,1,WAS,NL,P,32,32,587,12,28,2,2,,,,,
zimmery01,2012,1,WAS,NL,3B,145,144,3841,76,284,19,28,,,,,
zitoba01,2012,1,SFN,NL,P,32,32,553,2,26,1,1,,,,,
zobribe01,2012,1,TBA,AL,2B,58,46,1225,73,107,6,27,,,,,
zobribe01,2012,1,TBA,AL,OF,71,59,1624,113,6,2,1,,,,,
zobribe01,2012,1,TBA,AL,SS,47,47,1176,46,139,4,27,,,,,
aardsda01,2013,1,NYN,NL,P,43,0,119,1,5,0,0,,,,,
abadfe01,2013,1,WAS,NL,P,39,0,113,1,4,0,0,,,,,
abreuto01,2013,1,SFN,NL,2B,30,22,660,45,57,2,15,,,,,
abreuto01,2013,1,SFN,NL,3B,3,1,40,0,2,0,0,,,,,
abreuto01,2013,1,SFN,NL,SS,3,2,54,2,7,1,0,,,,,
aceveal01,2013,1,BOS,AL,P,11,6,111,2,7,2,0,,,,,
ackledu01,2013,1,SEA,AL,1B,6,0,43,11,1,0,0,,,,,
ackledu01,2013,1,SEA,AL,2B,53,49,1322,81,150,0,30,,,,,
ackledu01,2013,1,SEA,AL,OF,59,54,1485,134,1,1,1,,,,,
adamsda02,2013,1,NYA,AL,1B,4,3,81,26,4,0,2,,,,,
adamsda02,2013,1,NYA,AL,2B,9,6,180,16,19,0,4,,,,,
adamsda02,2013,1,NYA,AL,3B,31,29,759,14,53,1,6,,,,,
adamsma01,2013,1,SLN,NL,1B,74,63,1793,598,50,2,70,,,,,
adamsmi03,2013,1,PHI,NL,P,28,0,75,5,3,1,0,,,,,
adducji02,2013,1,TEX,AL,1B,4,1,36,12,0,1,3,,,,,
adducji02,2013,1,TEX,AL,OF,8,6,150,10,0,0,0,,,,,
adriaeh01,2013,1,SFN,NL,SS,6,4,135,4,12,1,4,,,,,
affelje01,2013,1,SFN,NL,P,39,0,101,1,9,0,0,,,,,
alberan01,2013,1,MIN,AL,P,10,10,180,4,9,0,1,,,,,
alberma01,2013,1,CLE,AL,P,56,0,189,4,11,1,1,,,,,
albural01,2013,1,DET,AL,P,53,0,147,4,2,1,0,,,,,
allenco01,2013,1,CLE,AL,P,77,0,211,0,5,3,0,,,,,
almonab01,2013,1,SEA,AL,OF,23,18,503,33,1,4,0,,,,,
almonzo01,2013,1,NYA,AL,OF,28,27,717,56,0,0,0,,,,,
alonsyo01,2013,1,SDN,NL,1B,92,86,2313,761,58,3,72,,,,,
alonsyo01,2013,1,SDN,NL,2B,1,0,3,0,0,0,0,,,,,
alonsyo01,2013,1,SDN,NL,3B,1,0,0,0,0,0,0,,,,,
alonsyo01,2013,1,SDN,NL,OF,1,0,0,0,0,0,0,,,,,
altuvjo01,2013,1,HOU,AL,2B,145,145,3785,273,393,9,114,,,,,
alvarhe01,2013,1,MIA,NL,P,17,17,308,14,19,1,1,,,,,
alvarjo02,2013,1,DET,AL,P,14,6,116,0,3,0,0,,,,,
alvarpe01,2013,1,PIT,NL,3B,150,148,3985,72,359,27,27,,,,,
amarial01,2013,1,SDN,NL,2B,23,16,458,40,48,1,10,,,,,
amarial01,2013,1,SDN,NL,3B,9,2,82,3,5,0,1,,,,,
amarial01,2013,1,SDN,NL,OF,95,58,1667,160,5,3,1,,,,,
amarial01,2013,1,SDN,NL,SS,13,8,251,11,26,1,5,,,,,
ambrihe01,2013,1,HOU,AL,P,43,0,109,1,9,0,1,,,,,
amesst01,2013,1,MIA,NL,P,4,0,12,1,0,0,0,,,,,
anderbr04,2013,1,OAK,AL,P,16,5,134,0,4,0,0,,,,,
anderbr05,2013,1,CHA,AL,C,10,6,163,49,2,1,0,0,,3,0,
andinro01,2013,1,SEA,AL,2B,8,8,201,15,27,0,9,,,,,
andinro01,2013,1,SEA,AL,3B,4,3,78,1,5,0,0,,,,,
andinro01,2013,1,SEA,AL,SS,18,11,328,12,29,2,8,,,,,
andruel01,2013,1,TEX,AL,SS,146,145,3866,212,362,14,97,,,,,
ankieri01,2013,1,HOU,AL,OF,22,16,464,42,3,2,0,,,,,
ankieri01,2013,2,NYN,NL,OF,18,17,460,35,1,0,0,,,,,
aokino01,2013,1,MIL,NL,OF,149,146,3892,290,9,3,0,,,,,
archech01,2013,1,TBA,AL,P,23,23,386,6,13,2,1,,,,,
arciaos01,2013,1,MIN,AL,OF,83,82,2137,167,5,2,2,,,,,
arenano01,2013,1,COL,NL,3B,130,128,3330,91,309,11,27,,,,,
arencjp01,2013,1,TOR,AL,C,131,115,3176,891,49,11,6,13,,62,21,
ariasjo01,2013,1,SFN,NL,1B,6,4,119,41,1,0,4,,,,,
ariasjo01,2013,1,SFN,NL,2B,13,8,234,28,21,1,9,,,,,
ariasjo01,2013,1,SFN,NL,3B,55,18,654,15,55,3,4,,,,,
ariasjo01,2013,1,SFN,NL,SS,24,17,469,21,42,1,12,,,,,
arrieja01,2013,1,BAL,AL,P,5,5,71,1,3,0,0,,,,,
arrieja01,2013,2,CHN,NL,P,9,9,155,11,12,1,0,,,,,
arroybr01,2013,1,CIN,NL,P,32,32,606,15,29,1,1,,,,,
ascheco01,2013,1,PHI,NL,3B,44,44,1151,29,87,5,3,,,,,
atchisc01,2013,1,NYN,NL,P,50,0,136,5,13,1,0,,,,,
aumonph01,2013,1,PHI,NL,P,22,0,58,1,3,0,0,,,,,
avilaal01,2013,1,DET,AL,C,98,96,2510,815,29,6,4,9,,73,15,
avilalu01,2013,1,ATL,NL,P,75,0,195,11,16,0,0,,,,,
avilemi01,2013,1,CLE,AL,2B,12,11,282,13,31,1,5,,,,,
avilemi01,2013,1,CLE,AL,3B,56,37,1127,29,63,3,6,,,,,
avilemi01,2013,1,CLE,AL,OF,5,4,105,13,0,0,0,,,,,
avilemi01,2013,1,CLE,AL,SS,46,34,1019,55,106,4,26,,,,,
axelrdy01,2013,1,CHA,AL,P,30,20,385,13,12,1,1,,,,,
axforjo01,2013,1,MIL,NL,P,62,0,164,1,3,0,0,,,,,
axforjo01,2013,2,SLN,NL,P,13,0,31,0,0,0,0,,,,,
ayalalu01,2013,1,BAL,AL,P,2,0,6,0,2,0,0,,,,,
ayalalu01,2013,2,ATL,NL,P,37,0,93,0,8,0,1,,,,,
aybarer01,2013,1,LAA,AL,SS,138,138,3609,217,328,15,78,,,,,
badenbu01,2013,1,MIL,NL,P,63,0,187,1,15,2,2,,,,,
bailean01,2013,1,BOS,AL,P,30,0,86,1,0,0,1,,,,,
baileho02,2013,1,CIN,NL,P,32,32,627,20,26,1,2,,,,,
bakerje03,2013,1,TEX,AL,1B,21,15,342,109,3,0,7,,,,,
bakerje03,2013,1,TEX,AL,2B,1,1,27,1,1,0,1,,,,,
bakerje03,2013,1,TEX,AL,3B,10,5,176,5,14,1,1,,,,,
bakerje03,2013,1,TEX,AL,OF,22,16,327,20,0,0,0,,,,,
bakerjo01,2013,1,SDN,NL,C,14,12,318,81,9,0,2,0,,8,5,
bakersc02,2013,1,CHN,NL,P,3,3,45,2,1,0,0,,,,,
balfogr01,2013,1,OAK,AL,P,65,0,188,1,5,1,1,,,,,
bantzbr01,2013,1,SEA,AL,C,1,1,24,5,0,0,0,0,,2,0,
bardda01,2013,1,BOS,AL,P,2,0,3,0,1,0,0,,,,,
barmecl01,2013,1,PIT,NL,SS,106,91,2413,107,282,13,53,,,,,
barnebr02,2013,1,HOU,AL,OF,134,115,3104,328,9,3,4,,,,,
barneda01,2013,1,CHN,NL,2B,141,139,3712,236,363,4,72,,,,,
barnesc01,2013,1,CLE,AL,P,6,0,26,1,3,0,0,,,,,
bartoda02,2013,1,OAK,AL,1B,36,30,803,232,23,1,25,,,,,
bassan01,2013,1,SDN,NL,P,24,0,126,5,5,0,0,,,,,
bastaan01,2013,1,PHI,NL,P,48,0,128,1,1,0,0,,,,,
bauertr01,2013,1,CLE,AL,P,4,4,51,2,2,0,0,,,,,
bautijo02,2013,1,TOR,AL,1B,1,0,6,2,0,0,0,,,,,
bautijo02,2013,1,TOR,AL,3B,3,2,64,1,1,0,0,,,,,
bautijo02,2013,1,TOR,AL,OF,109,109,2898,192,8,5,4,,,,,
baxtemi01,2013,1,NYN,NL,OF,46,28,806,84,1,1,0,,,,,
bayja01,2013,1,SEA,AL,OF,61,50,1444,103,2,0,0,,,,,
beachbr01,2013,1,ATL,NL,P,5,5,90,2,8,0,1,,,,,
beatope01,2013,1,BOS,AL,P,10,0,30,0,1,0,0,,,,,
beavabl01,2013,1,SEA,AL,P,12,2,119,0,4,0,0,,,,,
beckejo02,2013,1,LAN,NL,P,8,8,130,2,7,1,0,,,,,
beckhgo01,2013,1,CHA,AL,2B,103,100,2653,212,255,12,69,,,,,
beckhgo01,2013,1,CHA,AL,SS,2,0,18,2,0,0,0,,,,,
beckhti01,2013,1,TBA,AL,2B,3,1,39,0,5,0,0,,,,,
beckhti01,2013,1,TBA,AL,SS,1,0,3,0,0,0,0,,,,,
bedarer01,2013,1,HOU,AL,P,32,26,453,3,9,3,0,,,,,
belfimi01,2013,1,BAL,AL,P,1,0,4,0,0,0,0,,,,,
belisma01,2013,1,COL,NL,P,72,0,219,8,13,0,2,,,,,
belisro01,2013,1,LAN,NL,P,77,0,204,6,15,2,1,,,,,
belivje01,2013,1,TBA,AL,P,1,0,2,0,0,0,0,,,,,
bellhe01,2013,1,ARI,NL,P,69,0,197,8,7,1,1,,,,,
belowdu01,2013,1,MIA,NL,P,2,0,8,0,1,0,0,,,,,
beltbr01,2013,1,SFN,NL,1B,143,132,3523,1066,88,8,100,,,,,
beltrad01,2013,1,TEX,AL,3B,146,146,3869,93,232,14,25,,,,,
beltrca01,2013,1,SLN,NL,OF,137,135,3415,242,4,5,1,,,,,
beltren01,2013,1,TEX,AL,OF,16,10,285,26,0,0,0,,,,,
benoijo01,2013,1,DET,AL,P,66,0,201,6,8,0,0,,,,,
berkmla01,2013,1,TEX,AL,1B,4,4,125,38,6,1,3,,,,,
bernaro01,2013,1,WAS,NL,OF,63,28,1013,70,4,0,1,,,,,
bernaro01,2013,2,PHI,NL,OF,23,18,509,46,2,0,0,,,,,
bernido01,2013,1,MIN,AL,2B,4,1,51,1,2,0,0,,,,,
bernido01,2013,1,MIN,AL,3B,7,1,48,0,2,0,0,,,,,
bernido01,2013,1,MIN,AL,SS,20,12,351,17,46,0,9,,,,,
berryqu01,2013,1,BOS,AL,OF,9,1,65,4,0,0,0,,,,,
betande01,2013,1,NYA,AL,P,6,0,15,0,0,0,0,,,,,
betanra01,2013,1,COL,NL,P,32,0,86,0,6,0,0,,,,,
betanyu01,2013,1,MIL,NL,1B,68,46,1227,389,25,3,38,,,,,
betanyu01,2013,1,MIL,NL,2B,5,3,84,5,7,0,0,,,,,
betanyu01,2013,1,MIL,NL,3B,59,43,1252,29,84,8,3,,,,,
betanyu01,2013,1,MIL,NL,OF,2,0,12,0,0,0,0,,,,,
betanyu01,2013,1,MIL,NL,SS,3,0,15,3,1,0,0,,,,,
betemwi01,2013,1,BAL,AL,1B,1,0,3,1,0,0,0,,,,,
bettich01,2013,1,COL,NL,P,16,8,134,3,9,0,0,,,,,
biancje01,2013,1,MIL,NL,2B,19,11,334,25,40,2,10,,,,,
biancje01,2013,1,MIL,NL,3B,42,26,790,27,84,4,9,,,,,
biancje01,2013,1,MIL,NL,OF,3,0,16,0,1,0,0,,,,,
biancje01,2013,1,MIL,NL,SS,20,17,491,35,55,4,16,,,,,
billich01,2013,1,LAN,NL,P,2,2,36,0,2,0,0,,,,,
blackch02,2013,1,COL,NL,OF,68,56,1570,112,0,4,0,,,,,
blacktr01,2013,1,HOU,AL,P,42,0,105,2,8,0,0,,,,,
blacktr01,2013,2,TEX,AL,P,4,3,46,1,4,0,0,,,,,
blackvi01,2013,1,PIT,NL,P,3,0,12,1,0,0,0,,,,,
blackvi01,2013,2,NYN,NL,P,15,0,39,0,2,1,1,,,,,
blancgr01,2013,1,SFN,NL,OF,136,113,3068,232,6,0,1,,,,,
blanche01,2013,1,TOR,AL,C,13,13,312,85,4,0,0,8,,3,0,
blanche01,2013,2,SEA,AL,C,34,29,792,246,13,3,4,2,,10,6,
blankky01,2013,1,SDN,NL,1B,34,21,626,199,14,2,19,,,,,
blankky01,2013,1,SDN,NL,OF,61,49,1265,94,2,2,2,,,,,
blantjo01,2013,1,LAA,AL,P,28,20,398,12,10,2,2,,,,,
blazemi01,2013,1,SLN,NL,P,11,0,31,1,0,0,0,,,,,
blazemi01,2013,2,MIL,NL,P,7,0,21,0,0,0,0,,,,,
blevije01,2013,1,OAK,AL,P,67,0,180,0,4,2,0,,,,,
bloomwi01,2013,1,ARI,NL,2B,15,15,408,32,37,0,10,,,,,
bloomwi01,2013,1,ARI,NL,OF,7,6,166,9,0,0,0,,,,,
bloomwi01,2013,1,ARI,NL,SS,9,8,222,12,29,1,7,,,,,
boescbr01,2013,1,NYA,AL,OF,15,12,310,28,1,1,1,,,,,
bogaexa01,2013,1,BOS,AL,3B,9,6,172,9,9,0,1,,,,,
bogaexa01,2013,1,BOS,AL,SS,8,6,158,6,20,0,1,,,,,
boggsmi01,2013,1,SLN,NL,P,18,0,44,3,1,0,0,,,,,
boggsmi01,2013,2,COL,NL,P,9,0,26,0,3,0,0,,,,,
bogusbr01,2013,1,CHN,NL,OF,39,37,984,86,3,0,0,,,,,
bondeje01,2013,1,SEA,AL,P,7,7,115,3,2,0,1,,,,,
bondeje01,2013,2,DET,AL,P,11,0,50,1,2,1,0,,,,,
bonifem01,2013,1,TOR,AL,2B,59,49,1343,101,156,7,43,,,,,
bonifem01,2013,1,TOR,AL,OF,32,21,619,56,0,0,0,,,,,
bonifem01,2013,1,TOR,AL,SS,1,0,12,1,1,0,0,,,,,
bonifem01,2013,2,KCA,AL,2B,31,29,789,40,74,3,15,,,,,
bonifem01,2013,2,KCA,AL,3B,6,5,132,3,8,0,2,,,,,
bonifem01,2013,2,KCA,AL,OF,6,6,156,12,0,0,0,,,,,
bootcch01,2013,1,NYA,AL,P,1,0,3,0,0,0,0,,,,,
borboju01,2013,2,CHN,NL,OF,29,13,453,37,1,2,0,,,,,
boscajc01,2013,1,CHN,NL,C,4,2,66,19,2,0,0,0,,3,1,
boshebu01,2013,1,LAA,AL,P,25,0,46,1,4,0,0,,,,,
bourgja01,2013,1,TBA,AL,OF,7,4,102,8,0,0,0,,,,,
bourjpe01,2013,1,LAA,AL,OF,53,45,1245,117,2,1,0,,,,,
bournmi01,2013,1,CLE,AL,OF,128,124,3295,272,6,3,2,,,,,
bowdemi01,2013,1,CHN,NL,P,34,0,113,5,8,0,1,,,,,
boxbebr01,2013,1,SDN,NL,P,18,0,66,3,3,0,1,,,,,
brachbr01,2013,1,SDN,NL,P,33,0,93,2,5,0,1,,,,,
bradlja02,2013,1,BOS,AL,OF,34,26,726,57,1,1,0,,,,,
brantmi02,2013,1,CLE,AL,OF,151,144,3892,257,11,0,1,,,,,
brantro01,2013,1,MIA,NL,C,65,61,1668,440,42,5,5,9,,36,14,
brasiry01,2013,1,LAA,AL,P,7,0,27,0,1,0,0,,,,,
braunry02,2013,1,MIL,NL,OF,59,59,1509,116,5,2,1,,,,,
breslcr01,2013,1,BOS,AL,P,61,0,179,5,9,0,2,,,,,
brewech01,2013,1,ARI,NL,P,4,0,18,0,2,0,0,,,,,
brignre01,2013,1,COL,NL,2B,3,3,78,6,8,0,1,,,,,
brignre01,2013,1,COL,NL,3B,8,4,128,4,10,2,1,,,,,
brignre01,2013,1,COL,NL,OF,1,0,6,1,0,0,0,,,,,
brignre01,2013,1,COL,NL,SS,3,2,48,4,3,1,0,,,,,
brignre01,2013,2,NYA,AL,SS,17,12,337,17,27,0,7,,,,,
brittdr01,2013,1,BOS,AL,P,18,0,63,0,3,0,1,,,,,
brittza01,2013,1,BAL,AL,P,8,7,120,1,4,0,0,,,,,
brothre01,2013,1,COL,NL,P,72,0,202,2,7,2,1,,,,,
brownan02,2013,1,NYN,NL,1B,1,0,5,1,0,0,0,,,,,
brownan02,2013,1,NYN,NL,OF,38,27,744,52,4,2,0,,,,,
brownco01,2013,1,WAS,NL,OF,9,2,90,7,0,0,0,,,,,
browndo01,2013,1,PHI,NL,OF,133,131,3416,190,9,5,0,,,,,
broxtjo01,2013,1,CIN,NL,P,34,0,92,4,3,0,0,,,,,
bruceja01,2013,1,CIN,NL,OF,160,160,4316,330,13,3,3,,,,,
buchhcl01,2013,1,BOS,AL,P,16,16,325,17,13,2,1,,,,,
buckjo01,2013,1,NYN,NL,C,97,95,2607,704,40,4,1,6,,37,16,
buckjo01,2013,2,PIT,NL,C,7,6,161,42,1,0,0,0,,2,0,
bucknbi02,2013,1,LAA,AL,P,7,2,52,0,1,0,0,,,,,
buehrma01,2013,1,TOR,AL,P,33,33,611,12,35,2,1,,,,,
buenofr01,2013,1,KCA,AL,P,7,0,25,2,2,0,0,,,,,
bumgama01,2013,1,SFN,NL,P,31,31,604,7,33,3,1,,,,,
burgohi01,2013,1,MIL,NL,P,6,6,88,2,4,0,0,,,,,
burkegr01,2013,1,NYN,NL,P,32,0,95,1,2,0,0,,,,,
burneaj01,2013,1,PIT,NL,P,30,30,573,12,19,2,0,,,,,
burneal01,2013,1,BAL,AL,P,2,0,4,0,0,0,0,,,,,
burneal01,2013,2,CHN,NL,P,1,0,3,1,0,0,0,,,,,
burnese01,2013,1,LAA,AL,P,13,0,29,1,0,0,0,,,,,
burnsco01,2013,1,TEX,AL,P,10,0,34,0,0,1,0,,,,,
burtoja01,2013,1,MIN,AL,P,71,0,198,6,10,1,0,,,,,
bushda01,2013,1,TOR,AL,P,1,0,9,0,0,0,0,,,,,
bussni01,2013,1,LAN,NL,OF,6,4,126,7,0,0,0,,,,,
buterdr01,2013,1,MIN,AL,C,2,1,27,3,0,0,0,0,,0,0,
buterdr01,2013,2,LAN,NL,1B,2,1,33,15,0,0,1,,,,,
buterdr01,2013,2,LAN,NL,C,2,0,18,3,0,0,0,0,,0,0,
butlebi03,2013,1,KCA,AL,1B,7,7,159,56,0,0,4,,,,,
butlejo04,2013,1,TEX,AL,OF,5,3,63,3,0,0,0,,,,,
butleke01,2013,1,SLN,NL,P,16,0,60,2,1,0,0,,,,,
byrdati01,2013,1,NYN,NL,P,8,0,14,0,0,0,0,,,,,
byrdma01,2013,1,NYN,NL,OF,112,105,2859,201,7,3,2,,,,,
byrdma01,2013,2,PIT,NL,OF,29,28,741,39,3,2,1,,,,,
cabrace01,2013,1,NYA,AL,P,8,0,11,0,0,0,0,,,,,
cabreal03,2013,1,CHN,NL,P,7,0,18,1,2,0,0,,,,,
cabreas01,2013,1,CLE,AL,SS,129,128,3299,180,314,9,70,,,,,
cabreev01,2013,1,SDN,NL,SS,95,95,2543,143,298,6,59,,,,,
cabreme01,2013,1,TOR,AL,OF,77,76,1862,126,3,1,0,,,,,
cabremi01,2013,1,DET,AL,3B,145,146,3704,87,184,12,24,,,,,
cahiltr01,2013,1,ARI,NL,P,26,25,440,4,36,0,3,,,,,
cainlo01,2013,1,KCA,AL,OF,113,106,2844,296,7,3,0,,,,,
cainma01,2013,1,SFN,NL,P,30,30,553,12,25,1,2,,,,,
calhoko01,2013,1,LAA,AL,1B,6,4,111,44,4,2,3,,,,,
calhoko01,2013,1,LAA,AL,OF,54,45,1262,108,4,6,3,,,,,
callaal01,2013,1,LAA,AL,3B,84,82,2151,60,141,11,8,,,,,
callaal01,2013,2,OAK,AL,2B,32,30,743,39,57,3,9,,,,,
callaal01,2013,2,OAK,AL,3B,9,4,156,6,11,2,0,,,,,
caminar01,2013,1,MIA,NL,P,13,0,39,0,0,0,0,,,,,
campato01,2013,1,ARI,NL,OF,9,7,235,14,1,1,0,,,,,
campsh01,2013,1,CHN,NL,P,26,0,69,4,3,2,0,,,,,
canoro01,2013,1,NYA,AL,2B,153,154,4051,247,404,6,88,,,,,
canoro01,2013,1,NYA,AL,SS,1,0,3,0,0,0,0,,,,,
cappsca01,2013,1,SEA,AL,P,53,0,177,2,6,0,0,,,,,
capuach01,2013,1,LAN,NL,P,24,20,317,5,14,0,1,,,,,
carmofa01,2013,1,TBA,AL,P,32,24,453,8,15,0,2,,,,,
carpeda01,2013,1,ATL,NL,P,56,0,197,1,3,0,0,,,,,
carpeda02,2013,1,LAA,AL,P,1,0,1,0,0,0,0,,,,,
